2019-12-30 23:51:12+00:00; Debora_D_Diniz; @ZaramellaMira Obrigada, Mira! Sua presença é muito importante por aqui. Agradeço muito.; 1; 0; 1; 0; https://twitter.com/Debora_D_Diniz/status/1211796912757706752; None; None
2019-12-30 21:38:41+00:00; Debora_D_Diniz; @Grallopes Obrigada por estar aqui, Graciela. Vamos seguindo juntas.; 0; 0; 1; 0; https://twitter.com/Debora_D_Diniz/status/1211763562676473861; None; None
2019-12-30 21:26:37+00:00; Debora_D_Diniz; @DirceSchneider Obrigada pelas suas palavras e pela sua presença, Dirce!; 0; 0; 1; 0; https://twitter.com/Debora_D_Diniz/status/1211760525626839041; None; None
2019-12-30 21:21:29+00:00; Debora_D_Diniz; @detremura @lolaescreva Obrigada, @detremura! Sua voz é muito importante por aqui.; 0; 4; 33; 0; https://twitter.com/Debora_D_Diniz/status/1211759232808312832; None; None
2019-12-30 20:56:38+00:00; Debora_D_Diniz; @Pedrojunior461 Oi Pedro. Obrigada pela sugestão. Já estou lá há algum tempo com o canal Vozes da Igualdade. Obrigada por sua presença aqui.; 0; 0; 1; 0; https://twitter.com/Debora_D_Diniz/status/1211752981609222145; None; None
2019-12-30 20:54:17+00:00; Debora_D_Diniz; @nonatasantana1 Obrigada por estar aqui.; 0; 0; 1; 0; https://twitter.com/Debora_D_Diniz/status/1211752390686396422; None; None
2019-12-30 20:52:28+00:00; Debora_D_Diniz; @MariaLuisaAVaz Obrigada, Maria Luisa! Viva nós!; 0; 0; 1; 0; https://twitter.com/Debora_D_Diniz/status/1211751931682721793; None; None
2019-12-30 20:51:41+00:00; Debora_D_Diniz; @crisfamer Muito obrigada, Cris! Viu que estou no Instagram? Agora novata por lá.; 1; 0; 1; 0; https://twitter.com/Debora_D_Diniz/status/1211751736156798976; None; None
2019-12-30 20:50:49+00:00; Debora_D_Diniz; @Walfeminista Hahahaha! Obrigada, Walquires! Foi uma definição que me fez rir.; 0; 0; 1; 0; https://twitter.com/Debora_D_Diniz/status/1211751515234459648; None; None
2019-12-30 20:49:20+00:00; Debora_D_Diniz; @fernanda_cobra Obrigada a você, Fer!; 0; 0; 1; 0; https://twitter.com/Debora_D_Diniz/status/1211751142062993408; None; None
2019-12-30 20:44:10+00:00; Debora_D_Diniz; @Low__easy Obrigada a você, Louise!; 1; 0; 3; 0; https://twitter.com/Debora_D_Diniz/status/1211749842084679681; None; None
2019-12-30 20:43:27+00:00; Debora_D_Diniz; @MarinaVilhena07 Obrigada pela presença, Marina! Seguimos.; 0; 0; 1; 0; https://twitter.com/Debora_D_Diniz/status/1211749663713484801; None; None
2019-12-30 20:43:08+00:00; Debora_D_Diniz; @LeticiaNaves Obrigada, Leticia! Essas conversas importam.; 0; 0; 1; 0; https://twitter.com/Debora_D_Diniz/status/1211749583350632451; None; None
2019-12-30 20:16:56+00:00; Debora_D_Diniz; @JuniaPuglia Obrigada, Júnia! Viva nós!; 0; 0; 0; 0; https://twitter.com/Debora_D_Diniz/status/1211742990424846337; None; None
2019-12-30 20:15:20+00:00; Debora_D_Diniz; @Francisco313131 Obrigada! Já estou surpresa com os 100 mil!!; 1; 0; 1; 0; https://twitter.com/Debora_D_Diniz/status/1211742586316218369; None; None
2019-12-30 20:14:10+00:00; Debora_D_Diniz; @JusPartidaria Obrigada pelas palavras e pela presença.; 0; 0; 2; 0; https://twitter.com/Debora_D_Diniz/status/1211742291402088451; None; None
2019-12-30 20:13:45+00:00; Debora_D_Diniz; @lao_ronaldo Obrigada por estar aqui, Ronaldo!; 0; 0; 2; 0; https://twitter.com/Debora_D_Diniz/status/1211742187655979008; None; None
2019-12-30 20:12:46+00:00; Debora_D_Diniz; @LFeministe Obrigada por estarmos juntas. A sua presença constante tem sido importante aqui.; 1; 0; 0; 0; https://twitter.com/Debora_D_Diniz/status/1211741942612209666; None; None
2019-12-30 20:07:09+00:00; Debora_D_Diniz; @daianetamanaha Obrigada, Dai. Bom saber que temos pessoas como você por aqui.; 0; 0; 1; 0; https://twitter.com/Debora_D_Diniz/status/1211740528699756549; None; None
2019-12-30 20:02:30+00:00; Debora_D_Diniz; @quixote_o @LFeministe Obrigada por estar aqui. Seguimos juntos.; 1; 0; 6; 0; https://twitter.com/Debora_D_Diniz/status/1211739356442112000; None; None
2019-12-30 20:02:01+00:00; Debora_D_Diniz; @Marcelo19827278 @JusPartidaria Obrigada pela presença, Marcelo.; 0; 0; 3; 0; https://twitter.com/Debora_D_Diniz/status/1211739235654545410; None; None
2019-12-30 20:01:17+00:00; Debora_D_Diniz; @monsieur_mario Obrigada pelas lindas palavras. Essas são para guardar.; 0; 0; 0; 0; https://twitter.com/Debora_D_Diniz/status/1211739052552204291; None; None
2019-12-30 19:58:48+00:00; Debora_D_Diniz; “Amanhã vai ser maior”, de ⁦@_pinheira⁩ está na lista dos 10 livros de política para entender o país citados por ⁦@NPTO⁩. Meu orgulho é duplo: pela querida Rosana, e porque ela me deu o prazer de lê-lo antes que todos para o prefácio.  https://t.co/kFvaNl0RSj; 6; 30; 347; 0; https://twitter.com/Debora_D_Diniz/status/1211738426359394305; None; None
2019-12-30 19:58:25+00:00; Debora_D_Diniz; @monsieur_mario Obrigada, Moraes!; 1; 0; 1; 0; https://twitter.com/Debora_D_Diniz/status/1211738328577560576; None; None
2019-12-30 19:56:03+00:00; Debora_D_Diniz; @_pinheira @NPTO “Amanhã vai ser maior” deveria ser livro para o dia 31. Nos ajuda a começar melhor 2020.; 0; 6; 75; 0; https://twitter.com/Debora_D_Diniz/status/1211737732550217733; None; None
2019-12-30 19:52:09+00:00; Debora_D_Diniz; @SousaVnia1 Obrigada pela sua presença, Vânia.; 0; 0; 2; 0; https://twitter.com/Debora_D_Diniz/status/1211736752005828608; None; None
2019-12-30 19:51:30+00:00; Debora_D_Diniz; @anahigm75 Anahí, obrigada por estarmos sempre juntas. Sua presença é muito importante.; 0; 0; 3; 0; https://twitter.com/Debora_D_Diniz/status/1211736588868300800; None; None
2019-12-30 19:45:30+00:00; Debora_D_Diniz; @riccicamila Obrigada pelas suas palavras e por sua presença por aqui.; 0; 0; 1; 0; https://twitter.com/Debora_D_Diniz/status/1211735077396402176; None; None
2019-12-30 19:44:54+00:00; Debora_D_Diniz; @CarmelaZigoni Obrigada, Carmela! Viva nós!; 0; 0; 1; 0; https://twitter.com/Debora_D_Diniz/status/1211734926539788290; None; None
2019-12-30 19:44:17+00:00; Debora_D_Diniz; @cinha2111 Obrigada, Cinha. Seguimos juntas.; 0; 0; 1; 0; https://twitter.com/Debora_D_Diniz/status/1211734774341128193; None; None
2019-12-30 19:43:55+00:00; Debora_D_Diniz; @ComentarioPesad Obrigada pelo elogio e, mais ainda, pela presença.; 0; 0; 1; 0; https://twitter.com/Debora_D_Diniz/status/1211734681579933697; None; None
2019-12-30 19:43:31+00:00; Debora_D_Diniz; @marcelogomes_sp Obrigada, Marcelo. É bonito ver tanta gente junta.; 0; 0; 1; 0; https://twitter.com/Debora_D_Diniz/status/1211734578760695809; None; None
2019-12-30 19:43:05+00:00; Debora_D_Diniz; @ChristianoSouto Obrigada, Christiano! 😊; 0; 0; 1; 0; https://twitter.com/Debora_D_Diniz/status/1211734471864655872; None; None
2019-12-30 19:42:02+00:00; Debora_D_Diniz; @gabirondon Obrigada, Gabi!; 0; 0; 3; 0; https://twitter.com/Debora_D_Diniz/status/1211734208479186944; None; None
2019-12-30 19:41:40+00:00; Debora_D_Diniz; @Kbralima Obrigada, Kbral. Seu elogio foi lindo.; 1; 0; 5; 0; https://twitter.com/Debora_D_Diniz/status/1211734114287706114; None; None
2019-12-30 19:41:09+00:00; Debora_D_Diniz; @rubi_2018 Obrigada pela sua presença aqui. Isso importa.; 1; 0; 1; 0; https://twitter.com/Debora_D_Diniz/status/1211733984549453824; None; None
2019-12-30 19:39:45+00:00; Debora_D_Diniz; @ChicoDiaz3 Viva nós, Chico! Obrigada por estar aqui.; 1; 0; 1; 0; https://twitter.com/Debora_D_Diniz/status/1211733630831276032; None; None
2019-12-30 19:39:18+00:00; Debora_D_Diniz; @rogerote Obrigada, Rogério. Acho que nossa fala é mais que necessária.; 0; 0; 1; 0; https://twitter.com/Debora_D_Diniz/status/1211733520500088833; None; None
2019-12-30 19:38:36+00:00; Debora_D_Diniz; @dionianjos Obrigada, Dioni.; 0; 0; 1; 0; https://twitter.com/Debora_D_Diniz/status/1211733342481244160; None; None
2019-12-30 19:38:23+00:00; Debora_D_Diniz; @RodriiiigoMello Obrigada pela presença, Rodrigo.; 0; 0; 2; 0; https://twitter.com/Debora_D_Diniz/status/1211733288957730816; None; None
2019-12-30 19:38:11+00:00; Debora_D_Diniz; @ramatij Itamar, obrigada por suas palavras. É importante para mim.; 0; 0; 1; 0; https://twitter.com/Debora_D_Diniz/status/1211733235996221440; None; None
2019-12-30 19:37:41+00:00; Debora_D_Diniz; @rafavnt Rafaela, obrigada. Eu também preciso de vocês aqui.; 0; 0; 1; 0; https://twitter.com/Debora_D_Diniz/status/1211733111127629831; None; None
2019-12-30 19:37:19+00:00; Debora_D_Diniz; @Ana_Prado Ana, obrigada por estar aqui.; 0; 0; 1; 0; https://twitter.com/Debora_D_Diniz/status/1211733018672541696; None; None
2019-12-30 19:37:04+00:00; Debora_D_Diniz; @r_nagamine Renata, obrigada por ser presença sempre constante. São bonitos esses encontros.; 0; 0; 8; 0; https://twitter.com/Debora_D_Diniz/status/1211732957498609664; None; None
2019-12-30 19:36:22+00:00; Debora_D_Diniz; @_pinheira Rosana, querida. Obrigada por sua presença. Viva nós!; 0; 0; 49; 0; https://twitter.com/Debora_D_Diniz/status/1211732782730358784; None; None
2019-12-30 19:35:49+00:00; Debora_D_Diniz; @MarreiroAndreia Obrigada, Andreia! Que venham olhos brilhantes, sorrisos largos e muita falação.; 0; 0; 6; 0; https://twitter.com/Debora_D_Diniz/status/1211732642921615360; None; None
2019-12-30 19:28:36+00:00; Debora_D_Diniz; Já me chamaram de “motogirl de treta no Twitter”. Aceito, ainda mais se puder tocar mais gente. Somos 100 mil juntos. Venho aqui todos os dias. Queria imaginar como uma esquina em que as pessoas falam entre si. Enquanto fizer sentido a quem me visita, continuarei faladeira. https://t.co/XVEbgEJ9ox; 106; 118; 2273; 7; https://twitter.com/Debora_D_Diniz/status/1211730827895353344; None; None
2019-12-30 18:42:41+00:00; Debora_D_Diniz; .@caiorevela desnudou-se. No sentido físico e político. Mostrou o que a língua portuguesa resiste reconhecer com um evento perverso da vida social: a gordofobia. O idioma resiste porque a opressão da norma estética se confunde, injustamente, com a normalidade do humano.; 5; 19; 147; 0; https://twitter.com/Debora_D_Diniz/status/1211719272705208321; None; None
2019-12-30 17:39:36+00:00; Debora_D_Diniz; Se Presidente Bolsonaro gastou 15 milhões no cartão corporativo, são quase dois BPC por hora. É o benefício da assistência social que vem sendo negado às famílias afetadas por zika. Patrícia é primeira mulher afetada em Alagoas. Gabriel, o filho, morreu. Ela cuida de 5 sem BPC https://t.co/bgTjSnAgMX; 4; 97; 293; 2; https://twitter.com/Debora_D_Diniz/status/1211703395880443907; None; None
2019-12-30 17:13:28+00:00; Debora_D_Diniz; @nanyhill Eu arriscaria dizer que nem é isso de compreendermos tudo ou não de uma autora. É talvez que nem tudo aceitamos. E essa proximidade e estranhamento que nos faz crescer também. Pois fazemos perguntas a quem admiramos.; 0; 0; 5; 0; https://twitter.com/Debora_D_Diniz/status/1211696818607800323; None; None
2019-12-30 17:07:28+00:00; Debora_D_Diniz; .@leticiaduarte desfia a misoginia, o autoritarismo, e a violência do personagem que alçou o banquinho de guru do bolsonarismo, Olavo de Carvalho. Vale ler os 16 quadros de mensagens para o que tomou meses de paciência investigativa de Letícia. https://t.co/KceYHiPvtD; 3; 25; 139; 0; https://twitter.com/Debora_D_Diniz/status/1211695309539205122; None; https://twitter.com/leticiaduarte/status/1211389677250449410
2019-12-30 17:03:19+00:00; Debora_D_Diniz; @gusmaoliliane @nanyhill Ela não ignora que é uma brutal violência contra a mulher. Mas ela faz outra pergunta além dessa—toda violência é instrumental e expressiva. A dimensão expressiva é a que a provoca pensar o patriarcado como ordem de poder pelo mandato de masculinidade.; 0; 0; 0; 0; https://twitter.com/Debora_D_Diniz/status/1211694264050212864; None; None
2019-12-30 17:01:13+00:00; Debora_D_Diniz; @nanyhill Não fique. Autoras fortes precisam nos provocar incômodos e estranhamentos. Senāo seria dogma e não duvidaríamos de nada. Precisamos trabalhar o pensamento e a prática feministas de maneira agonística. Faz sentido?; 1; 0; 5; 0; https://twitter.com/Debora_D_Diniz/status/1211693736557760514; None; None
2019-12-30 16:42:29+00:00; Debora_D_Diniz; Rita Segato: “abaixo o mandato de masculinidade”. O estupro é um ato de poder, é a dominação patriarcal pela rapinagem do corpo feminino. Uma entrevista lúcida sobre como a densidade da teoria desliza para a arte, e da arte para o espaço sem fronteiras + https://t.co/trZEOVjCbg; 4; 123; 554; 3; https://twitter.com/Debora_D_Diniz/status/1211689021094711298; None; None
2019-12-30 12:00:35+00:00; Debora_D_Diniz; @GuiMasuero Talvez tenha sido ainda pior mesmo, como vice sugere. Estou lendo sobre isso agora, mas o que vi no filme é bastante forte sobre a a participação ambígua de Francisco na ditadura militar argentina. Essa é uma parte longa do filme e assustadora.; 3; 0; 22; 0; https://twitter.com/Debora_D_Diniz/status/1211618077118533632; None; None
2019-12-30 10:17:06+00:00; Debora_D_Diniz; @dialmeida Muito boa análise. Você tem razão sobre o silêncio sobre Bento e até, como diz Meirelles, uma caricatura melhorada de quem talvez seja ele. A mim, o fascinante foi ver Francisco desnudado entre o dogma e a transformação. E o passado sem perdão; 0; 0; 41; 0; https://twitter.com/Debora_D_Diniz/status/1211592035414790144; None; None
2019-12-30 10:02:59+00:00; Debora_D_Diniz; @dialmeida A verdade é que o filme, me pareceu, menos sobre os dois papas e mais sobre Francisco. O diálogo entre os dois papas me lembrou o diálogo entre Jesus e o diabo em alto mar, descrito por Saramago. Ali estava o fantasma de cada um, mas Bento foi secundário.; 3; 1; 60; 0; https://twitter.com/Debora_D_Diniz/status/1211588484747735040; None; None
2019-12-30 10:00:25+00:00; Debora_D_Diniz; *...sem xingamentos e COM checadores de verdade...; 1; 7; 204; 1; https://twitter.com/Debora_D_Diniz/status/1211587839357571072; None; None
2019-12-30 09:59:41+00:00; Debora_D_Diniz; @alexandrejf73 Com checadores de verdade.; 2; 0; 6; 0; https://twitter.com/Debora_D_Diniz/status/1211587653038153729; None; None
2019-12-30 09:32:43+00:00; Debora_D_Diniz; +Artigo sobre meu convite ao debate com Olavo se Carvalho. Regras: falar a verdade, sem xingamentos e checadores da verdade. Agora agrego: sem cigarros ou Burger King https://t.co/bpLL3g1voP; 52; 110; 1012; 15; https://twitter.com/Debora_D_Diniz/status/1211580868881457153; None; None
2019-12-30 09:31:07+00:00; Debora_D_Diniz; .⁦@leticiaduarte⁩ ouviu desaforos de Olavo de Carvalho para duas entrevistas. Repito o que passei meses anunciando: façamos um debate, Olavo, com 3 regras—verdade, sem palavrões e checadores. Agregaria uma quarta regra: sem cigarro e Burger King+ https://t.co/A9QlJ90XRO; 41; 139; 1072; 13; https://twitter.com/Debora_D_Diniz/status/1211580466328985600; None; None
2019-12-30 09:15:51+00:00; Debora_D_Diniz; “Dois Papas” é filme para ser visto hoje. Papa Francisco é do jeito que deve ser a santidade mundana—um homem com culpa pelo passado, já velho, por isso com a voz livre para denunciar os muros do mundo.; 50; 338; 3911; 15; https://twitter.com/Debora_D_Diniz/status/1211576620882055174; None; None
2019-12-29 22:47:56+00:00; Debora_D_Diniz; #jantardedomingo: já chegue anunciando as boas novas do Papa Francisco: celulares nas refeições devem ser esquecidos e fake news são o “terrorismo da fofoca”. Junte as duas mensagens numa. &lt;Papa Francisco não gosta de quem usa celular para espalhar fake news bolsonarista&gt;; 1; 80; 601; 0; https://twitter.com/Debora_D_Diniz/status/1211418601179230209; None; None
2019-12-29 21:03:05+00:00; Debora_D_Diniz; Terrorismo estocástico pela porta dos fundos: os mafiosos do patriarcado estão ofendidos, amedrontados e ressentidos com as transformações históricas. Minha coluna no El País analisa a origem patriarcal do &lt;terrorismo estocástico&gt; no Brasil.  https://t.co/dLTS99mS1A; 0; 26; 178; 0; https://twitter.com/Debora_D_Diniz/status/1211392217799122948; None; None
2019-12-29 17:49:34+00:00; Debora_D_Diniz; Terrorismo estocástico. Para entender o que acontece nas portas dos fundos da democracia brasileira. Minha coluna El País. https://t.co/dLTS99mS1A; 4; 29; 171; 1; https://twitter.com/Debora_D_Diniz/status/1211343515013337089; None; None
2019-12-29 16:18:56+00:00; Debora_D_Diniz; Mr Bolsonaro ironically asked “when did Brazil have a good movie?”. To activate his damaged memory after a domestic fall, I recommend “The edge of democracy”, @petracostal, candidate for Oscar consideration. He should watch it on the 31st. A good inspiration for 2020.; 12; 75; 461; 1; https://twitter.com/Debora_D_Diniz/status/1211320705683509248; None; None
2019-12-29 15:25:49+00:00; Debora_D_Diniz; Quando o capitalismo faz da representação política mercadoria. Fetichização da diversidade de corpos nos próprios termos da indústria da beleza + imagem https://t.co/JtuqCFSiuf; 44; 125; 1029; 5; https://twitter.com/Debora_D_Diniz/status/1211307338314997760; None; https://twitter.com/FemPatronum/status/1210686817843978241
2019-12-29 14:49:47+00:00; Debora_D_Diniz; Há um ano, monologo com as mensagens de @SF_Moro. Não bloquear dissidência decente é respeitoso para um bolsonarista. Se me lê, ignoro. Ventilo meu direito de participação política. Hoje, o Correio Braziliense interpretou um monólogo recente + imagem https://t.co/KbFNacOe1G; 3; 24; 199; 0; https://twitter.com/Debora_D_Diniz/status/1211298273262223362; None; None
2019-12-29 12:33:17+00:00; Debora_D_Diniz; O desamparo das mães de crianças afetadas com zika no coração do país. A doença chegou em Goiás e o silêncio do Estado é desesperador. O capacitismo mostra sua face perversa. @DamaresAlves, onde estão os direitos das famílias? Elas não querem sua caridade. https://t.co/6OKvzDxe2z https://t.co/NOWx4cYHDO; 2; 18; 91; 2; https://twitter.com/Debora_D_Diniz/status/1211263919433625600; None; None
2019-12-29 11:56:21+00:00; Debora_D_Diniz; Ministra Damares já se anunciou na contradição um “Estado laico, mas ser uma ministra terrivelmente cristã”. Análise de sua agenda política mostrou que o “terrivelmente cristã” significa desvantagem para grupos não evangélicos no cotidiano do ministério. https://t.co/1sOlLb6G75; 13; 76; 497; 4; https://twitter.com/Debora_D_Diniz/status/1211254627976581120; None; None
2019-12-29 10:25:20+00:00; Debora_D_Diniz; Nilceia Freire viveu intensamente e cuidou muito. Fui recebida por ela no início de minha carreira acadêmica: fui pesquisadora visitante no Instituto de Medicina Social quando era reitora da UERJ. Nosso último encontro foi um TED na Embaixada da França em 2015. Sentirei saudades; 6; 58; 840; 0; https://twitter.com/Debora_D_Diniz/status/1211231719925469185; None; None
2019-12-29 00:20:58+00:00; Debora_D_Diniz; @MercedesSchum14 O que faz parte do encontro virtual é ler você a sério. Vou na sua TL e vejo que você tem uma pequena comunidade, o que pode significar alguém nova, como eu. A identidade é dada pela integridade das posições, por isso elas precisam ter extensão no tempo. Cinco minutos é retórica; 0; 0; 1; 0; https://twitter.com/Debora_D_Diniz/status/1211079626975526913; None; None
2019-12-28 23:54:40+00:00; Debora_D_Diniz; @Low__easy Tem razão. Mas dai eu faço duas coisas—e não sou muito experiente: 1. vejo quem segue a figura 2. leio um tempo de publicações. E sempre me permito mudar de ideia e assumir que fui ludibriada.; 1; 2; 20; 0; https://twitter.com/Debora_D_Diniz/status/1211073009253060608; None; None
2019-12-28 23:46:22+00:00; Debora_D_Diniz; O uso de pseudônimos ou de caricaturas é parte do encontro virtual. A integridade de nossas posições não é medida pelo privilégio de poder expor  foto ou nome em mídia social. Bastam cinco minutos lendo o que alguém com ou sem rosto verdadeiro diz para saber se é gente ou fake; 15; 90; 616; 5; https://twitter.com/Debora_D_Diniz/status/1211070920384794624; None; None
2019-12-28 22:08:23+00:00; Debora_D_Diniz; @tayanevarela Obrigada. Queria ler algo confiável sobre o assunto. Se souber me diz?; 1; 0; 2; 0; https://twitter.com/Debora_D_Diniz/status/1211046261010391040; None; None
2019-12-28 22:07:56+00:00; Debora_D_Diniz; @AdvRodrigoMed Me diz onde posso ler a história? E quem fez associação com turismo?; 1; 0; 3; 0; https://twitter.com/Debora_D_Diniz/status/1211046146820452352; None; None
2019-12-28 22:07:35+00:00; Debora_D_Diniz; @xenotar2 Se souber quem fez associação com turismo me conta? Adoraria ler.; 1; 0; 1; 0; https://twitter.com/Debora_D_Diniz/status/1211046061021843456; None; None
2019-12-28 21:49:32+00:00; Debora_D_Diniz; Adoraria saber a história dos fogos de artifício. Arrisco dizer que o criador ou o mercador dos fogos para o turismo do ano novo não foi uma mulher com filho recém-parido. Menos ainda um adorador de animais. A mim, os fogos são motivo de angústia quando imagino quem os teme; 57; 197; 1729; 14; https://twitter.com/Debora_D_Diniz/status/1211041518368313351; None; None
2019-12-28 19:52:55+00:00; Debora_D_Diniz; Ministro Araújo @ernestofaraujo fez balanço da política externa brasileira. Foi ufanista no vídeo, a má-fama internacional seria fuxico ideológico. Pena que esqueceu de mencionar que o presidente não foi recepcionado em NY ou que o fogo na Amazônia ainda arde globalmente; 3; 14; 188; 0; https://twitter.com/Debora_D_Diniz/status/1211012171880120320; None; None
2019-12-28 19:30:31+00:00; Debora_D_Diniz; @lolaescreva Lola, você é professora, escritora, crítica de cinema e faladora maravilhosa. Obrigada por estar sempre por perto de todas nós. Parabéns; 0; 5; 122; 0; https://twitter.com/Debora_D_Diniz/status/1211006533884141569; None; None
2019-12-28 13:42:51+00:00; Debora_D_Diniz; @adri_t Talvez seja mesmo. Mas se servir para eu ler mais gente e ser mais leve para a vida, a terapia está funcionando.; 1; 0; 44; 0; https://twitter.com/Debora_D_Diniz/status/1210919039180189701; None; None
2019-12-28 13:39:58+00:00; Debora_D_Diniz; Vi que há listas de desejos para 2020: “quem você gostaria que me seguisse?”. Eu queria uma lista diferente: “quem eu devo seguir para aprender melhor sobre o mundo?”. Pode ser você ou outra qualquer. Obrigada por ampliar o mundo.; 60; 79; 1361; 4; https://twitter.com/Debora_D_Diniz/status/1210918315109081089; None; None
2019-12-28 11:57:39+00:00; Debora_D_Diniz; Há complexidade no estupro narrado por uma vítima branca e famosa de um homem negro e líder religioso? É o patriarcado em sua ambiguidade que explica a cumplicidade do coro masculino que inquire a vítima @karinabuhr. É preciso solenidade para ouvir a palavra da vítima.; 4; 41; 489; 2; https://twitter.com/Debora_D_Diniz/status/1210892566587215873; None; None
2019-12-28 00:58:17+00:00; Debora_D_Diniz; O canal do @henrybugalho é precioso  pela seriedade com que analisa os eventos do instante do país e do mundo. Está na minha lista de permanente aprendizagens no mundo virtual. Apareço por lá sempre que convidada.; 15; 70; 1345; 6; https://twitter.com/Debora_D_Diniz/status/1210726632132005889; None; None
